Path,Label,LabelInd
SkateBoarding/v_SkateBoarding_g24_c01.avi,SkateBoarding,16
Basketball/v_Basketball_g18_c02.avi,Basketball,1
LongJump/v_LongJump_g18_c02.avi,LongJump,12
RopeClimbing/v_RopeClimbing_g17_c04.avi,RopeClimbing,14
SoccerJuggling/v_SoccerJuggling_g16_c06.avi,SoccerJuggling,19
IceDancing/v_IceDancing_g17_c01.avi,IceDancing,11
HorseRiding/v_HorseRiding_g09_c05.avi,HorseRiding,10
RopeClimbing/v_RopeClimbing_g14_c03.avi,RopeClimbing,14
FloorGymnastics/v_FloorGymnastics_g19_c03.avi,FloorGymnastics,8
HorseRiding/v_HorseRiding_g17_c02.avi,HorseRiding,10
CliffDiving/v_CliffDiving_g15_c01.avi,CliffDiving,4
TennisSwing/v_TennisSwing_g18_c05.avi,TennisSwing,21
CliffDiving/v_CliffDiving_g13_c02.avi,CliffDiving,4
Biking/v_Biking_g17_c05.avi,Biking,3
FloorGymnastics/v_FloorGymnastics_g21_c02.avi,FloorGymnastics,8
Biking/v_Biking_g23_c03.avi,Biking,3
SkateBoarding/v_SkateBoarding_g14_c01.avi,SkateBoarding,16
Diving/v_Diving_g21_c06.avi,Diving,6
PoleVault/v_PoleVault_g14_c02.avi,PoleVault,13
GolfSwing/v_GolfSwing_g17_c04.avi,GolfSwing,9
WalkingWithDog/v_WalkingWithDog_g22_c01.avi,WalkingWithDog,24
WalkingWithDog/v_WalkingWithDog_g19_c01.avi,WalkingWithDog,24
Basketball/v_Basketball_g25_c07.avi,Basketball,1
CricketBowling/v_CricketBowling_g13_c01.avi,CricketBowling,5
CricketBowling/v_CricketBowling_g18_c04.avi,CricketBowling,5
Biking/v_Biking_g21_c06.avi,Biking,3
Fencing/v_Fencing_g16_c03.avi,Fencing,7
HorseRiding/v_HorseRiding_g12_c03.avi,HorseRiding,10
Basketball/v_Basketball_g16_c01.avi,Basketball,1
BasketballDunk/v_BasketballDunk_g23_c04.avi,BasketballDunk,2
Surfing/v_Surfing_g19_c01.avi,Surfing,20
BasketballDunk/v_BasketballDunk_g22_c04.avi,BasketballDunk,2
BasketballDunk/v_BasketballDunk_g20_c05.avi,BasketballDunk,2
GolfSwing/v_GolfSwing_g24_c05.avi,GolfSwing,9
TennisSwing/v_TennisSwing_g18_c02.avi,TennisSwing,21
CliffDiving/v_CliffDiving_g10_c03.avi,CliffDiving,4
CliffDiving/v_CliffDiving_g12_c04.avi,CliffDiving,4
Skiing/v_Skiing_g09_c03.avi,Skiing,17
Skiing/v_Skiing_g17_c03.avi,Skiing,17
CliffDiving/v_CliffDiving_g23_c05.avi,CliffDiving,4
LongJump/v_LongJump_g20_c01.avi,LongJump,12
CliffDiving/v_CliffDiving_g14_c01.avi,CliffDiving,4
SkateBoarding/v_SkateBoarding_g11_c05.avi,SkateBoarding,16
SkateBoarding/v_SkateBoarding_g10_c05.avi,SkateBoarding,16
Diving/v_Diving_g25_c04.avi,Diving,6
HorseRiding/v_HorseRiding_g19_c03.avi,HorseRiding,10
BasketballDunk/v_BasketballDunk_g24_c05.avi,BasketballDunk,2
TrampolineJumping/v_TrampolineJumping_g11_c05.avi,TrampolineJumping,22
Diving/v_Diving_g22_c05.avi,Diving,6
CliffDiving/v_CliffDiving_g19_c05.avi,CliffDiving,4
LongJump/v_LongJump_g17_c05.avi,LongJump,12
Basketball/v_Basketball_g16_c04.avi,Basketball,1
IceDancing/v_IceDancing_g10_c03.avi,IceDancing,11
LongJump/v_LongJump_g08_c01.avi,LongJump,12
WalkingWithDog/v_WalkingWithDog_g19_c02.avi,WalkingWithDog,24
BasketballDunk/v_BasketballDunk_g11_c05.avi,BasketballDunk,2
LongJump/v_LongJump_g08_c02.avi,LongJump,12
LongJump/v_LongJump_g22_c01.avi,LongJump,12
HorseRiding/v_HorseRiding_g19_c05.avi,HorseRiding,10
FloorGymnastics/v_FloorGymnastics_g23_c02.avi,FloorGymnastics,8
Surfing/v_Surfing_g22_c01.avi,Surfing,20
Biking/v_Biking_g21_c05.avi,Biking,3
FloorGymnastics/v_FloorGymnastics_g17_c04.avi,FloorGymnastics,8
RopeClimbing/v_RopeClimbing_g25_c02.avi,RopeClimbing,14
VolleyballSpiking/v_VolleyballSpiking_g17_c01.avi,VolleyballSpiking,23
Diving/v_Diving_g15_c04.avi,Diving,6
SoccerJuggling/v_SoccerJuggling_g09_c01.avi,SoccerJuggling,19
Biking/v_Biking_g24_c05.avi,Biking,3
CliffDiving/v_CliffDiving_g22_c02.avi,CliffDiving,4
VolleyballSpiking/v_VolleyballSpiking_g20_c03.avi,VolleyballSpiking,23
Skiing/v_Skiing_g21_c03.avi,Skiing,17
Biking/v_Biking_g24_c07.avi,Biking,3
SalsaSpin/v_SalsaSpin_g21_c02.avi,SalsaSpin,15
SkateBoarding/v_SkateBoarding_g09_c03.avi,SkateBoarding,16
TennisSwing/v_TennisSwing_g24_c02.avi,TennisSwing,21
Skijet/v_Skijet_g22_c01.avi,Skijet,18
HorseRiding/v_HorseRiding_g12_c06.avi,HorseRiding,10
Basketball/v_Basketball_g09_c03.avi,Basketball,1
SoccerJuggling/v_SoccerJuggling_g09_c07.avi,SoccerJuggling,19
TennisSwing/v_TennisSwing_g10_c02.avi,TennisSwing,21
SoccerJuggling/v_SoccerJuggling_g09_c03.avi,SoccerJuggling,19
Skiing/v_Skiing_g10_c03.avi,Skiing,17
Skiing/v_Skiing_g21_c05.avi,Skiing,17
Basketball/v_Basketball_g25_c03.avi,Basketball,1
Basketball/v_Basketball_g21_c04.avi,Basketball,1
IceDancing/v_IceDancing_g16_c01.avi,IceDancing,11
HorseRiding/v_HorseRiding_g22_c02.avi,HorseRiding,10
FloorGymnastics/v_FloorGymnastics_g25_c03.avi,FloorGymnastics,8
IceDancing/v_IceDancing_g21_c01.avi,IceDancing,11
SalsaSpin/v_SalsaSpin_g17_c04.avi,SalsaSpin,15
LongJump/v_LongJump_g13_c02.avi,LongJump,12
Skiing/v_Skiing_g20_c01.avi,Skiing,17
PoleVault/v_PoleVault_g17_c02.avi,PoleVault,13
Basketball/v_Basketball_g19_c03.avi,Basketball,1
BasketballDunk/v_BasketballDunk_g17_c03.avi,BasketballDunk,2
GolfSwing/v_GolfSwing_g21_c01.avi,GolfSwing,9
BasketballDunk/v_BasketballDunk_g24_c01.avi,BasketballDunk,2
Fencing/v_Fencing_g21_c03.avi,Fencing,7
TennisSwing/v_TennisSwing_g14_c06.avi,TennisSwing,21
Skiing/v_Skiing_g19_c03.avi,Skiing,17
Fencing/v_Fencing_g14_c04.avi,Fencing,7
PoleVault/v_PoleVault_g13_c03.avi,PoleVault,13
HorseRiding/v_HorseRiding_g23_c05.avi,HorseRiding,10
Skiing/v_Skiing_g22_c05.avi,Skiing,17
Basketball/v_Basketball_g13_c01.avi,Basketball,1
Biking/v_Biking_g09_c03.avi,Biking,3
SoccerJuggling/v_SoccerJuggling_g22_c05.avi,SoccerJuggling,19
TrampolineJumping/v_TrampolineJumping_g10_c05.avi,TrampolineJumping,22
Basketball/v_Basketball_g11_c03.avi,Basketball,1
LongJump/v_LongJump_g15_c01.avi,LongJump,12
Surfing/v_Surfing_g25_c01.avi,Surfing,20
Biking/v_Biking_g13_c03.avi,Biking,3
SalsaSpin/v_SalsaSpin_g12_c01.avi,SalsaSpin,15
RopeClimbing/v_RopeClimbing_g20_c03.avi,RopeClimbing,14
GolfSwing/v_GolfSwing_g18_c03.avi,GolfSwing,9
CricketBowling/v_CricketBowling_g21_c03.avi,CricketBowling,5
IceDancing/v_IceDancing_g23_c05.avi,IceDancing,11
TennisSwing/v_TennisSwing_g19_c01.avi,TennisSwing,21
TrampolineJumping/v_TrampolineJumping_g15_c02.avi,TrampolineJumping,22
BasketballDunk/v_BasketballDunk_g16_c03.avi,BasketballDunk,2
Surfing/v_Surfing_g17_c03.avi,Surfing,20
Surfing/v_Surfing_g15_c06.avi,Surfing,20
CliffDiving/v_CliffDiving_g13_c01.avi,CliffDiving,4
IceDancing/v_IceDancing_g09_c06.avi,IceDancing,11
LongJump/v_LongJump_g24_c02.avi,LongJump,12
Skijet/v_Skijet_g16_c03.avi,Skijet,18
BasketballDunk/v_BasketballDunk_g15_c03.avi,BasketballDunk,2
Skiing/v_Skiing_g12_c02.avi,Skiing,17
LongJump/v_LongJump_g25_c04.avi,LongJump,12
HorseRiding/v_HorseRiding_g14_c02.avi,HorseRiding,10
TrampolineJumping/v_TrampolineJumping_g08_c01.avi,TrampolineJumping,22
Fencing/v_Fencing_g19_c02.avi,Fencing,7
SkateBoarding/v_SkateBoarding_g18_c03.avi,SkateBoarding,16
Basketball/v_Basketball_g22_c04.avi,Basketball,1
Surfing/v_Surfing_g14_c02.avi,Surfing,20
LongJump/v_LongJump_g17_c03.avi,LongJump,12
TrampolineJumping/v_TrampolineJumping_g19_c06.avi,TrampolineJumping,22
BasketballDunk/v_BasketballDunk_g18_c01.avi,BasketballDunk,2
BasketballDunk/v_BasketballDunk_g22_c01.avi,BasketballDunk,2
CliffDiving/v_CliffDiving_g11_c03.avi,CliffDiving,4
Surfing/v_Surfing_g11_c03.avi,Surfing,20
IceDancing/v_IceDancing_g23_c06.avi,IceDancing,11
Skiing/v_Skiing_g08_c04.avi,Skiing,17
TennisSwing/v_TennisSwing_g20_c04.avi,TennisSwing,21
GolfSwing/v_GolfSwing_g25_c03.avi,GolfSwing,9
Skiing/v_Skiing_g10_c04.avi,Skiing,17
Diving/v_Diving_g23_c01.avi,Diving,6
WalkingWithDog/v_WalkingWithDog_g14_c02.avi,WalkingWithDog,24
TennisSwing/v_TennisSwing_g12_c03.avi,TennisSwing,21
PoleVault/v_PoleVault_g10_c02.avi,PoleVault,13
RopeClimbing/v_RopeClimbing_g13_c02.avi,RopeClimbing,14
GolfSwing/v_GolfSwing_g25_c06.avi,GolfSwing,9
Skiing/v_Skiing_g21_c04.avi,Skiing,17
Skiing/v_Skiing_g24_c01.avi,Skiing,17
PoleVault/v_PoleVault_g22_c03.avi,PoleVault,13
RopeClimbing/v_RopeClimbing_g17_c03.avi,RopeClimbing,14
Basketball/v_Basketball_g19_c07.avi,Basketball,1
Diving/v_Diving_g08_c01.avi,Diving,6
SoccerJuggling/v_SoccerJuggling_g25_c02.avi,SoccerJuggling,19
Basketball/v_Basketball_g10_c04.avi,Basketball,1
SoccerJuggling/v_SoccerJuggling_g17_c01.avi,SoccerJuggling,19
TennisSwing/v_TennisSwing_g08_c06.avi,TennisSwing,21
Biking/v_Biking_g13_c05.avi,Biking,3
VolleyballSpiking/v_VolleyballSpiking_g21_c03.avi,VolleyballSpiking,23
TennisSwing/v_TennisSwing_g23_c05.avi,TennisSwing,21
Surfing/v_Surfing_g15_c02.avi,Surfing,20
FloorGymnastics/v_FloorGymnastics_g08_c01.avi,FloorGymnastics,8
Skijet/v_Skijet_g18_c01.avi,Skijet,18
Skiing/v_Skiing_g22_c02.avi,Skiing,17
HorseRiding/v_HorseRiding_g20_c07.avi,HorseRiding,10
Basketball/v_Basketball_g23_c03.avi,Basketball,1
HorseRiding/v_HorseRiding_g16_c02.avi,HorseRiding,10
VolleyballSpiking/v_VolleyballSpiking_g13_c06.avi,VolleyballSpiking,23
Basketball/v_Basketball_g23_c02.avi,Basketball,1
Skiing/v_Skiing_g11_c02.avi,Skiing,17
IceDancing/v_IceDancing_g09_c01.avi,IceDancing,11
Biking/v_Biking_g21_c07.avi,Biking,3
WalkingWithDog/v_WalkingWithDog_g15_c04.avi,WalkingWithDog,24
LongJump/v_LongJump_g14_c03.avi,LongJump,12
SoccerJuggling/v_SoccerJuggling_g13_c03.avi,SoccerJuggling,19
IceDancing/v_IceDancing_g08_c03.avi,IceDancing,11
FloorGymnastics/v_FloorGymnastics_g21_c05.avi,FloorGymnastics,8
TennisSwing/v_TennisSwing_g21_c06.avi,TennisSwing,21
FloorGymnastics/v_FloorGymnastics_g09_c02.avi,FloorGymnastics,8
GolfSwing/v_GolfSwing_g22_c05.avi,GolfSwing,9
CliffDiving/v_CliffDiving_g16_c01.avi,CliffDiving,4
CricketBowling/v_CricketBowling_g12_c04.avi,CricketBowling,5
Diving/v_Diving_g11_c03.avi,Diving,6
Biking/v_Biking_g22_c04.avi,Biking,3
CricketBowling/v_CricketBowling_g14_c02.avi,CricketBowling,5
VolleyballSpiking/v_VolleyballSpiking_g23_c03.avi,VolleyballSpiking,23
HorseRiding/v_HorseRiding_g08_c06.avi,HorseRiding,10
TrampolineJumping/v_TrampolineJumping_g20_c04.avi,TrampolineJumping,22
Fencing/v_Fencing_g08_c01.avi,Fencing,7
TrampolineJumping/v_TrampolineJumping_g23_c04.avi,TrampolineJumping,22
FloorGymnastics/v_FloorGymnastics_g12_c06.avi,FloorGymnastics,8
SkateBoarding/v_SkateBoarding_g22_c03.avi,SkateBoarding,16
CliffDiving/v_CliffDiving_g23_c03.avi,CliffDiving,4
WalkingWithDog/v_WalkingWithDog_g14_c01.avi,WalkingWithDog,24
PoleVault/v_PoleVault_g20_c02.avi,PoleVault,13
TennisSwing/v_TennisSwing_g22_c05.avi,TennisSwing,21
Skijet/v_Skijet_g24_c04.avi,Skijet,18
TennisSwing/v_TennisSwing_g16_c06.avi,TennisSwing,21
HorseRiding/v_HorseRiding_g17_c01.avi,HorseRiding,10
IceDancing/v_IceDancing_g15_c02.avi,IceDancing,11
BasketballDunk/v_BasketballDunk_g12_c05.avi,BasketballDunk,2
SalsaSpin/v_SalsaSpin_g22_c03.avi,SalsaSpin,15
Surfing/v_Surfing_g16_c01.avi,Surfing,20
TrampolineJumping/v_TrampolineJumping_g12_c04.avi,TrampolineJumping,22
SalsaSpin/v_SalsaSpin_g08_c01.avi,SalsaSpin,15
Surfing/v_Surfing_g24_c03.avi,Surfing,20
RopeClimbing/v_RopeClimbing_g13_c06.avi,RopeClimbing,14
Biking/v_Biking_g22_c01.avi,Biking,3
IceDancing/v_IceDancing_g12_c05.avi,IceDancing,11
SalsaSpin/v_SalsaSpin_g21_c01.avi,SalsaSpin,15
FloorGymnastics/v_FloorGymnastics_g20_c04.avi,FloorGymnastics,8
CliffDiving/v_CliffDiving_g23_c04.avi,CliffDiving,4
CliffDiving/v_CliffDiving_g22_c05.avi,CliffDiving,4
FloorGymnastics/v_FloorGymnastics_g10_c03.avi,FloorGymnastics,8
SoccerJuggling/v_SoccerJuggling_g08_c03.avi,SoccerJuggling,19
TrampolineJumping/v_TrampolineJumping_g09_c06.avi,TrampolineJumping,22
GolfSwing/v_GolfSwing_g18_c01.avi,GolfSwing,9
Fencing/v_Fencing_g19_c03.avi,Fencing,7
SalsaSpin/v_SalsaSpin_g14_c04.avi,SalsaSpin,15
TennisSwing/v_TennisSwing_g24_c01.avi,TennisSwing,21
Skijet/v_Skijet_g18_c04.avi,Skijet,18
LongJump/v_LongJump_g23_c01.avi,LongJump,12
Diving/v_Diving_g12_c06.avi,Diving,6
CricketBowling/v_CricketBowling_g22_c07.avi,CricketBowling,5
Skijet/v_Skijet_g20_c01.avi,Skijet,18
BasketballDunk/v_BasketballDunk_g21_c01.avi,BasketballDunk,2
LongJump/v_LongJump_g15_c05.avi,LongJump,12
RopeClimbing/v_RopeClimbing_g25_c04.avi,RopeClimbing,14
TennisSwing/v_TennisSwing_g11_c04.avi,TennisSwing,21
PoleVault/v_PoleVault_g12_c06.avi,PoleVault,13
Skiing/v_Skiing_g14_c04.avi,Skiing,17
RopeClimbing/v_RopeClimbing_g24_c03.avi,RopeClimbing,14
HorseRiding/v_HorseRiding_g15_c02.avi,HorseRiding,10
LongJump/v_LongJump_g10_c04.avi,LongJump,12
IceDancing/v_IceDancing_g16_c03.avi,IceDancing,11
FloorGymnastics/v_FloorGymnastics_g09_c03.avi,FloorGymnastics,8
Diving/v_Diving_g14_c03.avi,Diving,6
Biking/v_Biking_g22_c02.avi,Biking,3
Surfing/v_Surfing_g08_c06.avi,Surfing,20
IceDancing/v_IceDancing_g11_c01.avi,IceDancing,11
Fencing/v_Fencing_g08_c04.avi,Fencing,7
Biking/v_Biking_g16_c01.avi,Biking,3
HorseRiding/v_HorseRiding_g12_c02.avi,HorseRiding,10
SalsaSpin/v_SalsaSpin_g16_c02.avi,SalsaSpin,15
GolfSwing/v_GolfSwing_g21_c03.avi,GolfSwing,9
Diving/v_Diving_g15_c05.avi,Diving,6
Skijet/v_Skijet_g24_c01.avi,Skijet,18
PoleVault/v_PoleVault_g18_c07.avi,PoleVault,13
HorseRiding/v_HorseRiding_g14_c07.avi,HorseRiding,10
Skijet/v_Skijet_g20_c02.avi,Skijet,18
CliffDiving/v_CliffDiving_g20_c03.avi,CliffDiving,4
Skijet/v_Skijet_g15_c04.avi,Skijet,18
Biking/v_Biking_g20_c01.avi,Biking,3
Biking/v_Biking_g19_c04.avi,Biking,3
SkateBoarding/v_SkateBoarding_g17_c01.avi,SkateBoarding,16
PoleVault/v_PoleVault_g24_c01.avi,PoleVault,13
IceDancing/v_IceDancing_g09_c05.avi,IceDancing,11
PoleVault/v_PoleVault_g22_c01.avi,PoleVault,13
SkateBoarding/v_SkateBoarding_g13_c04.avi,SkateBoarding,16
BasketballDunk/v_BasketballDunk_g24_c03.avi,BasketballDunk,2
PoleVault/v_PoleVault_g12_c04.avi,PoleVault,13
WalkingWithDog/v_WalkingWithDog_g18_c01.avi,WalkingWithDog,24
SkateBoarding/v_SkateBoarding_g10_c01.avi,SkateBoarding,16
LongJump/v_LongJump_g12_c06.avi,LongJump,12
SoccerJuggling/v_SoccerJuggling_g17_c05.avi,SoccerJuggling,19
PoleVault/v_PoleVault_g24_c05.avi,PoleVault,13
Skijet/v_Skijet_g13_c03.avi,Skijet,18
RopeClimbing/v_RopeClimbing_g21_c02.avi,RopeClimbing,14
FloorGymnastics/v_FloorGymnastics_g23_c01.avi,FloorGymnastics,8
Biking/v_Biking_g09_c02.avi,Biking,3
SkateBoarding/v_SkateBoarding_g10_c04.avi,SkateBoarding,16
Biking/v_Biking_g20_c05.avi,Biking,3
Biking/v_Biking_g08_c02.avi,Biking,3
CliffDiving/v_CliffDiving_g15_c03.avi,CliffDiving,4
GolfSwing/v_GolfSwing_g17_c03.avi,GolfSwing,9
Basketball/v_Basketball_g14_c03.avi,Basketball,1
IceDancing/v_IceDancing_g23_c02.avi,IceDancing,11
HorseRiding/v_HorseRiding_g20_c06.avi,HorseRiding,10
TrampolineJumping/v_TrampolineJumping_g10_c03.avi,TrampolineJumping,22
Fencing/v_Fencing_g16_c04.avi,Fencing,7
CricketBowling/v_CricketBowling_g16_c05.avi,CricketBowling,5
CliffDiving/v_CliffDiving_g11_c02.avi,CliffDiving,4
SoccerJuggling/v_SoccerJuggling_g14_c05.avi,SoccerJuggling,19
FloorGymnastics/v_FloorGymnastics_g12_c05.avi,FloorGymnastics,8
HorseRiding/v_HorseRiding_g21_c01.avi,HorseRiding,10
LongJump/v_LongJump_g19_c05.avi,LongJump,12
Surfing/v_Surfing_g10_c01.avi,Surfing,20
GolfSwing/v_GolfSwing_g21_c06.avi,GolfSwing,9
WalkingWithDog/v_WalkingWithDog_g25_c03.avi,WalkingWithDog,24
CricketBowling/v_CricketBowling_g15_c05.avi,CricketBowling,5
RopeClimbing/v_RopeClimbing_g10_c04.avi,RopeClimbing,14
PoleVault/v_PoleVault_g14_c07.avi,PoleVault,13
CricketBowling/v_CricketBowling_g09_c06.avi,CricketBowling,5
TrampolineJumping/v_TrampolineJumping_g22_c03.avi,TrampolineJumping,22
Surfing/v_Surfing_g24_c02.avi,Surfing,20
Surfing/v_Surfing_g15_c07.avi,Surfing,20
Skijet/v_Skijet_g22_c02.avi,Skijet,18
Skijet/v_Skijet_g21_c02.avi,Skijet,18
SkateBoarding/v_SkateBoarding_g18_c04.avi,SkateBoarding,16
VolleyballSpiking/v_VolleyballSpiking_g08_c04.avi,VolleyballSpiking,23
LongJump/v_LongJump_g25_c02.avi,LongJump,12
Surfing/v_Surfing_g17_c06.avi,Surfing,20
Biking/v_Biking_g18_c03.avi,Biking,3
TrampolineJumping/v_TrampolineJumping_g13_c03.avi,TrampolineJumping,22
IceDancing/v_IceDancing_g12_c07.avi,IceDancing,11
Biking/v_Biking_g13_c01.avi,Biking,3
Basketball/v_Basketball_g12_c03.avi,Basketball,1
Skijet/v_Skijet_g25_c04.avi,Skijet,18
Fencing/v_Fencing_g17_c02.avi,Fencing,7
PoleVault/v_PoleVault_g11_c05.avi,PoleVault,13
Basketball/v_Basketball_g23_c01.avi,Basketball,1
GolfSwing/v_GolfSwing_g24_c02.avi,GolfSwing,9
Surfing/v_Surfing_g08_c05.avi,Surfing,20
Skijet/v_Skijet_g19_c01.avi,Skijet,18
Diving/v_Diving_g17_c03.avi,Diving,6
RopeClimbing/v_RopeClimbing_g09_c03.avi,RopeClimbing,14
CliffDiving/v_CliffDiving_g25_c04.avi,CliffDiving,4
Biking/v_Biking_g15_c01.avi,Biking,3
TennisSwing/v_TennisSwing_g10_c01.avi,TennisSwing,21
VolleyballSpiking/v_VolleyballSpiking_g15_c02.avi,VolleyballSpiking,23
FloorGymnastics/v_FloorGymnastics_g18_c06.avi,FloorGymnastics,8
Skiing/v_Skiing_g12_c04.avi,Skiing,17
Skiing/v_Skiing_g14_c01.avi,Skiing,17
CliffDiving/v_CliffDiving_g12_c02.avi,CliffDiving,4
LongJump/v_LongJump_g20_c03.avi,LongJump,12
CricketBowling/v_CricketBowling_g25_c05.avi,CricketBowling,5
VolleyballSpiking/v_VolleyballSpiking_g08_c06.avi,VolleyballSpiking,23
PoleVault/v_PoleVault_g23_c02.avi,PoleVault,13
Surfing/v_Surfing_g16_c03.avi,Surfing,20
RopeClimbing/v_RopeClimbing_g14_c04.avi,RopeClimbing,14
Biking/v_Biking_g21_c03.avi,Biking,3
Fencing/v_Fencing_g11_c02.avi,Fencing,7
TennisSwing/v_TennisSwing_g18_c06.avi,TennisSwing,21
GolfSwing/v_GolfSwing_g23_c05.avi,GolfSwing,9
IceDancing/v_IceDancing_g13_c02.avi,IceDancing,11
CricketBowling/v_CricketBowling_g10_c04.avi,CricketBowling,5
HorseRiding/v_HorseRiding_g08_c03.avi,HorseRiding,10
SkateBoarding/v_SkateBoarding_g19_c01.avi,SkateBoarding,16
CliffDiving/v_CliffDiving_g18_c02.avi,CliffDiving,4
CricketBowling/v_CricketBowling_g15_c02.avi,CricketBowling,5
Skijet/v_Skijet_g11_c04.avi,Skijet,18
PoleVault/v_PoleVault_g22_c02.avi,PoleVault,13
PoleVault/v_PoleVault_g13_c01.avi,PoleVault,13
Fencing/v_Fencing_g15_c04.avi,Fencing,7
LongJump/v_LongJump_g17_c02.avi,LongJump,12
SalsaSpin/v_SalsaSpin_g23_c03.avi,SalsaSpin,15
BasketballDunk/v_BasketballDunk_g15_c04.avi,BasketballDunk,2
SkateBoarding/v_SkateBoarding_g09_c01.avi,SkateBoarding,16
RopeClimbing/v_RopeClimbing_g10_c02.avi,RopeClimbing,14
SalsaSpin/v_SalsaSpin_g24_c02.avi,SalsaSpin,15
SalsaSpin/v_SalsaSpin_g14_c06.avi,SalsaSpin,15
Basketball/v_Basketball_g23_c04.avi,Basketball,1
HorseRiding/v_HorseRiding_g11_c07.avi,HorseRiding,10
HorseRiding/v_HorseRiding_g19_c02.avi,HorseRiding,10
WalkingWithDog/v_WalkingWithDog_g13_c05.avi,WalkingWithDog,24
SkateBoarding/v_SkateBoarding_g18_c02.avi,SkateBoarding,16
HorseRiding/v_HorseRiding_g25_c02.avi,HorseRiding,10
Fencing/v_Fencing_g11_c01.avi,Fencing,7
TrampolineJumping/v_TrampolineJumping_g16_c05.avi,TrampolineJumping,22
BasketballDunk/v_BasketballDunk_g17_c05.avi,BasketballDunk,2
Skiing/v_Skiing_g16_c05.avi,Skiing,17
BasketballDunk/v_BasketballDunk_g18_c02.avi,BasketballDunk,2
WalkingWithDog/v_WalkingWithDog_g23_c01.avi,WalkingWithDog,24
SalsaSpin/v_SalsaSpin_g11_c02.avi,SalsaSpin,15
SalsaSpin/v_SalsaSpin_g15_c03.avi,SalsaSpin,15
SkateBoarding/v_SkateBoarding_g25_c02.avi,SkateBoarding,16
GolfSwing/v_GolfSwing_g15_c02.avi,GolfSwing,9
Skiing/v_Skiing_g09_c01.avi,Skiing,17
VolleyballSpiking/v_VolleyballSpiking_g16_c01.avi,VolleyballSpiking,23
GolfSwing/v_GolfSwing_g11_c02.avi,GolfSwing,9
FloorGymnastics/v_FloorGymnastics_g25_c01.avi,FloorGymnastics,8
SoccerJuggling/v_SoccerJuggling_g18_c06.avi,SoccerJuggling,19
Skiing/v_Skiing_g13_c03.avi,Skiing,17
CliffDiving/v_CliffDiving_g20_c02.avi,CliffDiving,4
RopeClimbing/v_RopeClimbing_g08_c04.avi,RopeClimbing,14
SkateBoarding/v_SkateBoarding_g20_c04.avi,SkateBoarding,16
FloorGymnastics/v_FloorGymnastics_g15_c05.avi,FloorGymnastics,8
SalsaSpin/v_SalsaSpin_g25_c04.avi,SalsaSpin,15
LongJump/v_LongJump_g19_c03.avi,LongJump,12
Biking/v_Biking_g21_c02.avi,Biking,3
Basketball/v_Basketball_g13_c03.avi,Basketball,1
CliffDiving/v_CliffDiving_g09_c03.avi,CliffDiving,4
Diving/v_Diving_g24_c02.avi,Diving,6
HorseRiding/v_HorseRiding_g16_c05.avi,HorseRiding,10
Skiing/v_Skiing_g15_c01.avi,Skiing,17
Diving/v_Diving_g16_c03.avi,Diving,6
LongJump/v_LongJump_g21_c02.avi,LongJump,12
VolleyballSpiking/v_VolleyballSpiking_g17_c04.avi,VolleyballSpiking,23
GolfSwing/v_GolfSwing_g11_c03.avi,GolfSwing,9
Skiing/v_Skiing_g13_c06.avi,Skiing,17
RopeClimbing/v_RopeClimbing_g12_c03.avi,RopeClimbing,14
RopeClimbing/v_RopeClimbing_g15_c03.avi,RopeClimbing,14
IceDancing/v_IceDancing_g18_c02.avi,IceDancing,11
Basketball/v_Basketball_g08_c02.avi,Basketball,1
CliffDiving/v_CliffDiving_g25_c01.avi,CliffDiving,4
PoleVault/v_PoleVault_g16_c06.avi,PoleVault,13
TennisSwing/v_TennisSwing_g11_c05.avi,TennisSwing,21
PoleVault/v_PoleVault_g12_c02.avi,PoleVault,13
CricketBowling/v_CricketBowling_g11_c01.avi,CricketBowling,5
SkateBoarding/v_SkateBoarding_g25_c03.avi,SkateBoarding,16
VolleyballSpiking/v_VolleyballSpiking_g12_c03.avi,VolleyballSpiking,23
SoccerJuggling/v_SoccerJuggling_g23_c06.avi,SoccerJuggling,19
Diving/v_Diving_g14_c02.avi,Diving,6
SalsaSpin/v_SalsaSpin_g21_c05.avi,SalsaSpin,15
HorseRiding/v_HorseRiding_g25_c06.avi,HorseRiding,10
VolleyballSpiking/v_VolleyballSpiking_g25_c02.avi,VolleyballSpiking,23
Biking/v_Biking_g20_c06.avi,Biking,3
PoleVault/v_PoleVault_g16_c03.avi,PoleVault,13
HorseRiding/v_HorseRiding_g17_c04.avi,HorseRiding,10
GolfSwing/v_GolfSwing_g11_c01.avi,GolfSwing,9
IceDancing/v_IceDancing_g19_c06.avi,IceDancing,11
LongJump/v_LongJump_g16_c02.avi,LongJump,12
TrampolineJumping/v_TrampolineJumping_g19_c04.avi,TrampolineJumping,22
SalsaSpin/v_SalsaSpin_g22_c05.avi,SalsaSpin,15
Basketball/v_Basketball_g17_c02.avi,Basketball,1
CliffDiving/v_CliffDiving_g19_c06.avi,CliffDiving,4
SalsaSpin/v_SalsaSpin_g11_c03.avi,SalsaSpin,15
IceDancing/v_IceDancing_g10_c02.avi,IceDancing,11
GolfSwing/v_GolfSwing_g12_c01.avi,GolfSwing,9
LongJump/v_LongJump_g09_c06.avi,LongJump,12
SkateBoarding/v_SkateBoarding_g14_c03.avi,SkateBoarding,16
